,id,title,vote_average,year,month,genre_ids,budget,revenue,runtime,director_id
5633,514921,The Aeronauts,6.805,2019,11,"[12, 18, 10749]",40000000.0,3485251.0,100,212240
5634,532671,The Prodigy,6.147,2019,2,"[27, 53]",6000000.0,21200000.0,92,150630
5635,484468,The Wolf's Call,7.551,2019,2,"[53, 28, 12]",22400000.0,12652790.0,115,2194514
5636,612152,Secret Obsession,5.482,2019,7,"[18, 53]",22400000.0,48021766.0,97,92591
5637,587272,Father There Is Only One,7.692,2019,8,[35],3400000.0,15894372.0,95,10847
5638,537056,Batman: Hush,7.15,2019,7,"[28, 16, 80, 9648]",22400000.0,48021766.0,82,2275503
5639,463257,The Peanut Butter Falcon,7.393,2019,8,"[12, 35, 18]",6200000.0,133031473.0,97,1546658
5640,530382,In the Shadow of the Moon,6.158,2019,9,"[878, 53]",22400000.0,48021766.0,115,87082
5641,433502,The Aftermath,6.457,2019,3,"[10752, 18, 10749]",22400000.0,9215591.0,108,211659
5642,582570,Sextuplets,6.21,2019,8,[35],22400000.0,48021766.0,100,1110102
5643,527261,The Silence,6.025,2019,5,"[27, 18, 53, 14]",22400000.0,2325977.0,90,26714
5644,486131,Shaft,6.553,2019,6,"[28, 80]",30000000.0,21360215.0,111,20400
5645,433249,IO,4.922,2019,1,[878],22400000.0,48021766.0,96,1539926
5646,524348,The Report,7.032,2019,9,[18],8000000.0,275000.0,119,19014
5647,586863,Les Misérables,7.596,2019,11,"[80, 18, 53]",22400000.0,48021766.0,103,144817
5648,565310,The Farewell,7.433,2019,7,"[35, 18]",250300.0,23076657.0,100,1371324
5649,582913,The Room,6.43,2019,9,"[27, 18, 9648, 878]",22400000.0,44291.0,100,57557
5650,606117,A Cinderella Story: Christmas Wish,6.398,2019,10,"[35, 10402, 10749, 14]",22400000.0,48021766.0,93,155483
5651,411728,The Professor and the Madman,7.152,2019,3,"[36, 18, 9648, 53]",25000000.0,4957273.0,124,17655
5652,615774,Scooby-Doo! Return to Zombie Island,6.995,2019,9,"[14, 16, 10751, 12, 35, 9648, 27]",22400000.0,48021766.0,80,204553
5653,472674,The Goldfinch,7.177,2019,9,[18],40000000.0,9932621.0,149,77269
5654,419704,Ad Astra,6.101,2019,9,"[878, 18]",87500000.0,127461872.0,123,20561
5655,519010,Pain and Glory,7.4,2019,3,[18],10769016.0,37359689.0,114,309
5656,513045,Stuber,6.636,2019,7,"[28, 35]",16000000.0,32400000.0,93,71280
5657,428836,Ophelia,7.196,2019,6,"[18, 10749, 36]",12000000.0,242115.0,114,142687
5658,620725,Jexi,6.822,2019,10,[35],5000000.0,9341824.0,84,52114
5659,548473,Color Out of Space,6.028,2019,9,"[27, 878, 9648, 53]",6000000.0,1023510.0,111,42175
5660,449563,Isn't It Romantic,6.217,2019,2,"[35, 14, 10749]",31000000.0,48800000.0,89,222470
5661,403300,A Hidden Life,7.131,2019,12,"[18, 10752, 36]",9000000.0,4600000.0,174,30715
5662,575452,The Traitor,7.675,2019,5,"[18, 80, 53]",22400000.0,48021766.0,151,105866
5663,509585,7500,6.142,2019,12,"[18, 53, 28]",22400000.0,48021766.0,94,1529110
5664,483202,Eli,6.021,2019,10,[27],22400000.0,48021766.0,98,1911436
5665,531503,Point Blank,6.026,2019,7,"[28, 53]",22400000.0,48021766.0,86,84335
5666,463684,Velvet Buzzsaw,5.362,2019,2,"[53, 9648, 27]",21000000.0,48021766.0,113,57113
5667,536869,Cats,4.123,2019,12,"[14, 35, 18]",95000000.0,77276321.0,110,70500
5668,505436,Serial (Bad) Weddings 2,5.9,2019,1,[35],18500000.0,87761857.0,99,225142
5669,512263,Honey Boy,7.11,2019,9,[18],3500000.0,3400977.0,94,930012
5670,502416,Ma,5.824,2019,5,"[27, 53]",5000000.0,51749995.0,99,55789
5671,565743,The Vast of Night,6.559,2019,6,"[18, 9648, 878, 53]",22400000.0,48021766.0,91,2186238
5672,458253,Missing Link,7.0,2019,4,"[10751, 16, 35, 12, 14]",100000000.0,26565710.0,95,154705
5673,549053,Last Christmas,7.245,2019,11,"[35, 10749]",30000000.0,121600000.0,102,116805
5674,587693,A Christmas Prince: The Royal Baby,6.28,2019,12,"[10749, 10751]",22400000.0,48021766.0,84,79656
5675,517909,The Laundromat,6.003,2019,9,"[18, 80, 35]",22400000.0,48021766.0,96,1884
5676,484437,The Hole in the Ground,5.6,2019,3,[27],22400000.0,3373474.0,90,1398631
5677,469274,Nicky Larson and the Cupid's Perfume,6.531,2019,2,"[12, 35]",22400000.0,14702744.0,91,1186076
5678,491283,Judy,6.72,2019,9,"[18, 36, 10402]",10000000.0,38981322.0,118,150098
5679,468224,Tolkien,6.966,2019,5,"[10752, 18, 10749]",20000000.0,8654322.0,112,88857
5680,575776,Saint Maud,6.577,2019,12,"[18, 27, 9648]",22400000.0,1640866.0,85,2219327
5681,480001,The Art of Self-Defense,6.556,2019,7,"[35, 53]",1800000.0,2400000.0,104,1198724
5682,460321,Close,5.823,2019,1,"[28, 12, 53]",22400000.0,48021766.0,95,1404799
5683,465003,The Red Sea Diving Resort,6.8,2019,7,"[18, 53, 36]",22400000.0,48021766.0,130,60099
5684,515248,Someone Great,6.37,2019,4,"[35, 10749]",22400000.0,48021766.0,92,1721377
5685,505948,I Am Mother,6.689,2019,6,"[878, 53]",22400000.0,643593.0,114,1980616
5686,565179,The First King,7.114,2019,1,"[36, 18]",8000000.0,2440478.0,123,1108174
5687,291984,The Death & Life of John F. Donovan,6.896,2019,3,[18],35000000.0,48021766.0,127,143593
5688,449459,The Vanishing,5.733,2019,1,"[53, 9648]",22400000.0,48021766.0,108,6155
5689,446159,Bacurau,7.683,2019,8,"[9648, 37, 53]",22400000.0,48021766.0,131,1016214
5690,502292,The Last Summer,6.0,2019,5,"[10749, 35]",22400000.0,48021766.0,109,140151
5691,567860,Fyre,6.915,2019,1,[99],22400000.0,48021766.0,98,31654
5692,503125,Little Monsters,6.556,2019,8,"[27, 35]",22400000.0,48021766.0,94,166754
5693,295151,Let It Snow,6.087,2019,11,"[10749, 35]",22400000.0,48021766.0,93,1140583
5694,449924,Ip Man 4: The Finale,7.267,2019,12,"[28, 18, 36]",52000000.0,239000000.0,107,63571
5695,582607,See You Yesterday,5.591,2019,5,"[878, 18, 12, 80, 28]",22400000.0,48021766.0,86,2036105
5696,513576,Always Be My Maybe,6.644,2019,5,"[10749, 35]",22400000.0,48021766.0,102,1224454
5697,531438,Holiday in the Wild,6.506,2019,11,"[10749, 35]",22400000.0,48021766.0,85,5917
5698,586940,I Lost My Body,7.491,2019,11,"[16, 18, 14]",22400000.0,48021766.0,81,550481
5699,587301,School Life,6.908,2019,8,"[18, 35]",22400000.0,48021766.0,111,1186858
5700,405177,"Where'd You Go, Bernadette",6.635,2019,8,"[35, 18]",20000000.0,11025353.0,109,564
5701,579245,The Specials,7.844,2019,10,"[35, 18]",22400000.0,48021766.0,114,84425
5702,508791,The Sun Is Also a Star,6.974,2019,5,"[10749, 18]",9000000.0,6800000.0,100,45419
5703,549559,Apollo 11,7.847,2019,3,"[99, 36, 18]",22400000.0,48021766.0,93,1323992
5704,522369,Sorry We Missed You,7.381,2019,10,[18],22400000.0,8766149.0,101,15488
5705,623195,Falling Inn Love,6.5,2019,8,"[10749, 35]",22400000.0,48021766.0,98,11873
5706,454467,Noelle,6.594,2019,11,"[10751, 35, 14]",22400000.0,48021766.0,100,18323
5707,611207,The Knight Before Christmas,6.419,2019,11,"[35, 10749]",22400000.0,48021766.0,92,1224778
5708,542830,Little White Lies 2,6.657,2019,5,"[35, 18]",22400000.0,48021766.0,135,19866
5709,505423,Wounds,4.0,2019,1,"[27, 9648, 53]",22400000.0,48021766.0,94,1262867
5710,570131,Love at Second Sight,7.052,2019,1,"[35, 18, 10749, 14]",7950000.0,48021766.0,117,1119418
5711,551808,Black Christmas,4.581,2019,12,"[27, 9648, 53]",5000000.0,18500000.0,92,1031943
5712,596054,Heroic Losers,7.6,2019,8,"[35, 53]",22400000.0,7364054.0,116,81157
5713,509364,By the Grace of God,7.155,2019,2,[18],22400000.0,48021766.0,137,4387
5714,528888,Dolemite Is My Name,7.004,2019,10,"[18, 35, 36]",22400000.0,48021766.0,118,53267
5715,584962,Between Two Ferns: The Movie,5.971,2019,9,[35],22400000.0,48021766.0,82,162371
5716,582873,Martin Eden,7.009,2019,9,"[10749, 18]",3800000.0,1681545.0,129,149265
5717,582883,Deerskin,6.448,2019,6,"[35, 27]",22400000.0,1686700.0,77,133398
5718,399121,An Officer and a Spy,7.079,2019,9,"[36, 18, 53]",25300000.0,18878646.0,132,3556
5719,583268,"Someone, Somewhere",6.4,2019,9,"[18, 10749, 35]",22400000.0,48021766.0,110,17520
5720,475303,A Rainy Day in New York,6.5,2019,7,"[35, 10749]",25000000.0,23800000.0,92,1243
5721,635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.233,2020,10,"[28, 16, 12, 14, 53]",15800000.0,503100000.0,117,1283010
5722,454626,Sonic the Hedgehog,7.333,2020,2,"[28, 878, 35, 10751]",85000000.0,319700000.0,99,93364
5723,508442,Soul,8.137,2020,12,"[16, 10751, 35, 14]",150000000.0,121500000.0,101,12890
5724,613504,After We Collided,7.196,2020,9,"[10749, 18]",14000000.0,48000000.0,105,11873
5725,529203,The Croods: A New Age,7.496,2020,11,"[16, 10751, 12, 14, 35]",65000000.0,215905815.0,95,1450348
5726,664767,Mortal Kombat Legends: Scorpion's Revenge,8.108,2020,4,"[16, 28, 14]",20500000.0,8119285.0,80,204553
5727,400160,The SpongeBob Movie: Sponge on the Run,7.496,2020,8,"[10751, 16, 14, 12, 35]",60000000.0,4700000.0,95,49903
5728,38700,Bad Boys for Life,7.1,2020,1,"[53, 28, 80]",90000000.0,426500000.0,124,1399841
5729,464052,Wonder Woman 1984,6.457,2020,12,"[28, 12, 14]",200000000.0,169601036.0,151,6884
5730,446893,Trolls World Tour,7.326,2020,3,"[10751, 16, 35, 14, 12, 10402]",90000000.0,49276818.0,90,118489
5731,522627,The Gentlemen,7.677,2020,1,"[28, 80, 35]",22000000.0,115171795.0,113,956
5732,524047,Greenland,7.14,2020,7,"[28, 53, 18]",34000000.0,52300000.0,120,76422
5733,577922,Tenet,7.183,2020,8,"[28, 53, 878]",205000000.0,365304105.0,150,525
5734,337401,Mulan,6.886,2020,9,"[12, 14, 18, 28]",200000000.0,69965374.0,115,15287
5735,531219,Roald Dahl's The Witches,6.371,2020,10,"[10751, 35, 14]",20500000.0,29303571.0,106,24
5736,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.943,2020,2,"[28, 80]",75000000.0,205372791.0,109,1936668
5737,385103,Scoob!,7.081,2020,7,"[16, 35, 10751, 9648]",90000000.0,28600000.0,93,23683
5738,546121,Run,7.279,2020,11,"[53, 27, 18]",1700000.0,5184368.0,90,1932296
5739,545609,Extraction,7.3,2020,4,"[28, 53]",65000000.0,8119285.0,116,1120883
5740,514207,Invasion,6.928,2020,1,"[878, 18, 28]",8819200.0,32104054.0,129,80999
5741,667520,A Whisker Away,7.896,2020,6,"[16, 18, 10749, 14]",20500000.0,8119285.0,104,106577
5742,516486,Greyhound,7.408,2020,7,"[10752, 28, 18]",50300000.0,8119285.0,91,58292
5743,443791,Underwater,6.284,2020,1,"[27, 878, 28, 12]",50000000.0,40882928.0,95,125324
5744,447362,Life in a Year,8.282,2020,11,"[18, 10749]",20500000.0,8119285.0,107,586154
5745,677638,We Bare Bears: The Movie,7.8,2020,6,"[16, 12, 10751, 35, 10770]",20500000.0,8119285.0,69,1491592
5746,660982,American Pie Presents: Girls' Rules,6.161,2020,10,[35],20500000.0,8119285.0,95,37021
5747,338762,Bloodshot,6.742,2020,3,"[28, 878, 12]",42000000.0,39861118.0,110,1773871
5748,458576,Monster Hunter,6.609,2020,12,"[28, 14, 12]",60000000.0,42145959.0,104,4014
5749,539885,Ava,5.804,2020,7,"[28, 53, 80]",20500000.0,2987741.0,96,55789
5750,340102,The New Mutants,6.121,2020,4,"[878, 27, 28, 9648, 12]",67000000.0,49169594.0,94,1053420
5751,581600,Spenser Confidential,6.533,2020,3,"[35, 28, 53]",20500000.0,8119285.0,110,36602
5752,581392,Peninsula,6.764,2020,7,"[27, 12, 28, 53]",17000000.0,42698327.0,115,939147
5753,600354,The Father,8.139,2020,12,[18],6000000.0,21029340.0,96,1150548
5754,618344,Justice League Dark: Apokolips War,8.245,2020,5,"[16, 28, 878]",20500000.0,8119285.0,90,1637776
5755,481848,The Call of the Wild,7.568,2020,2,"[12, 10751, 18]",109000000.0,111200000.0,100,66193
5756,514847,The Hunt,6.646,2020,3,"[28, 53, 27]",14000000.0,10550350.0,90,79434
5757,615677,We Can Be Heroes,6.062,2020,12,"[10751, 28, 14, 35]",20500000.0,8119285.0,97,2294
5758,508439,Onward,7.7,2020,2,"[10751, 16, 12, 35, 14]",200000000.0,141940042.0,103,225976
5759,755812,"Miraculous World: New York, United HeroeZ",8.138,2020,9,"[16, 10770, 14, 28]",20500000.0,8119285.0,61,1565301
5760,583083,The Kissing Booth 2,7.678,2020,7,"[35, 10749]",20500000.0,8119285.0,132,1066705
5761,615665,Holidate,7.038,2020,10,"[35, 10749]",20500000.0,8119285.0,104,61175
5762,509635,Alone,6.311,2020,9,"[53, 27]",20500000.0,8119285.0,98,62941
5763,740985,Borat Subsequent Moviefilm,6.469,2020,10,[35],20500000.0,8119285.0,96,147113
5764,582014,Promising Young Woman,7.442,2020,12,"[53, 80, 18]",10000000.0,20379604.0,113,1252934
5765,514593,You Should Have Left,5.992,2020,6,"[27, 53]",20500000.0,8119285.0,93,508
5766,448119,Dolittle,6.623,2020,1,"[10751, 35, 14, 12]",175000000.0,251410631.0,101,2945
5767,547016,The Old Guard,7.155,2020,7,"[28, 14]",70000000.0,8119285.0,125,71947
5768,614696,#Alive,7.3,2020,6,"[27, 28, 12, 53]",6300000.0,13416285.0,98,2359485
5769,603119,The Silencing,6.482,2020,7,"[53, 28]",20500000.0,8119285.0,93,1489560
5770,590223,Love and Monsters,7.32,2020,10,"[35, 28, 12, 878]",30000000.0,1122066.0,109,1851294
5771,539537,Fantasy Island,5.818,2020,2,"[27, 14, 12, 9648]",7000000.0,49500000.0,109,55075
5772,721625,Songbird,6.266,2020,12,"[53, 10749, 18, 9648]",20500000.0,620836.0,85,62342
5773,542224,Gretel & Hansel,5.978,2020,1,"[14, 27, 9648]",5000000.0,22304357.0,87,90609
5774,441130,Wolfwalkers,8.208,2020,10,"[16, 10751, 12, 14]",12000000.0,1266570.0,103,96676
5775,570670,The Invisible Man,7.117,2020,2,"[53, 878, 27]",7000000.0,144500000.0,124,2128
5776,675327,Shadow in the Cloud,5.827,2020,12,"[27, 28, 10752]",20500000.0,1054290.0,83,1123897
5777,590706,Jiu Jitsu,4.859,2020,11,"[28, 878, 14]",23000000.0,99924.0,102,41355
5778,654028,The Christmas Chronicles: Part Two,6.48,2020,11,"[10751, 14, 12, 35]",20500000.0,8119285.0,112,10965
5779,502425,Escape from Pretoria,7.2,2020,3,"[18, 36, 53]",20500000.0,2431995.0,102,2606846
5780,499932,The Devil All the Time,7.214,2020,9,"[80, 18, 53]",20500000.0,8119285.0,138,56369
5781,523781,Words on Bathroom Walls,7.843,2020,8,"[18, 10749]",20500000.0,8119285.0,111,109857
5782,560050,Over the Moon,7.213,2020,10,"[16, 12, 10751, 14]",20500000.0,8119285.0,100,139474
5783,529485,The Way Back,6.62,2020,3,[18],23000000.0,14590514.0,107,77003
5784,627725,The Banker,7.608,2020,3,[18],20500000.0,8119285.0,120,1921
5785,581859,Da 5 Bloods,6.52,2020,6,"[10752, 18]",45000000.0,8119285.0,156,5281
5786,551804,Freaky,6.573,2020,11,"[35, 27, 53]",5000000.0,15100000.0,102,54248
5787,606234,Archive,6.232,2020,8,"[878, 18, 14, 53]",20500000.0,243279.0,109,1528985
5788,651571,Breach,4.237,2020,12,"[878, 28, 27]",20500000.0,39328.0,92,146836
5789,623491,The Babysitter: Killer Queen,6.352,2020,9,"[35, 27]",20500000.0,8119285.0,101,36425
5790,553604,Honest Thief,6.517,2020,9,"[53, 28, 80]",20500000.0,31220247.0,99,206574
5791,526007,The Night Clerk,6.208,2020,2,"[53, 80, 18]",20500000.0,8119285.0,90,21136
5792,457335,Guns Akimbo,6.448,2020,2,"[28, 35]",20500000.0,835102.0,95,1422673
5793,590995,The Craft: Legacy,6.121,2020,10,"[27, 18, 14]",18000000.0,2300000.0,94,82885
5794,565426,To All the Boys: P.S. I Still Love You,6.854,2020,2,"[10749, 35]",20500000.0,8119285.0,102,63099
5795,497582,Enola Holmes,7.294,2020,9,"[12, 9648, 80]",21000000.0,8119285.0,123,173847
5796,526019,Like a Boss,6.3,2020,1,[35],29000000.0,26900000.0,83,61069
5797,520172,Happiest Season,7.278,2020,11,"[10749, 35]",20500000.0,1401954.0,102,20387
5798,605116,Project Power,6.467,2020,8,"[28, 80, 878]",20500000.0,8119285.0,113,142272
5799,522241,The Courier,7.039,2020,1,"[53, 36, 18]",20500000.0,26000000.0,112,1539858
5800,625568,Unhinged,6.5,2020,7,"[28, 53]",33000000.0,39238300.0,90,126910
5801,435615,Possessor,6.382,2020,10,"[27, 53, 878]",2500000.0,911000.0,104,1081445
5802,738646,Operation Christmas Drop,6.428,2020,11,"[35, 10751, 10749, 10770]",20500000.0,8119285.0,95,1214381
5803,618355,Superman: Red Son,7.151,2020,2,"[878, 16, 28]",20500000.0,8119285.0,84,90367
5804,342470,All the Bright Places,7.657,2020,2,"[10749, 18]",20500000.0,8119285.0,108,932759
5805,621013,Chemical Hearts,7.359,2020,8,"[18, 10749]",20500000.0,8119285.0,93,237855
5806,602147,Inheritance,6.245,2020,4,"[18, 9648, 53]",20500000.0,8119285.0,110,1585062
5807,568467,Ammonite,7.018,2020,11,"[10749, 18]",20500000.0,1396905.0,118,192852
5808,555974,Brahms: The Boy II,5.957,2020,2,"[27, 9648, 53]",10000000.0,20311536.0,86,62768
5809,556984,The Trial of the Chicago 7,7.716,2020,9,"[18, 36]",35000000.0,107423.0,130,13520
5810,521034,The Secret Garden,6.4,2020,7,"[10751, 14, 18]",20500000.0,889816.0,99,176484
5811,516632,The Empty Man,6.128,2020,10,"[27, 9648, 53]",16000000.0,4796993.0,137,7476
5812,592834,My Spy,6.86,2020,1,"[10751, 28, 35]",18000000.0,10500000.0,99,13426
5813,466622,The Rhythm Section,5.515,2020,1,"[28, 53]",50000000.0,5989583.0,109,67356
5814,710356,2 Hearts,7.399,2020,10,"[10749, 18]",20500000.0,8119285.0,100,57154
5815,425001,The War with Grandpa,6.407,2020,8,"[35, 10751]",18000000.0,43387445.0,98,49903
5816,531876,The Outpost,6.875,2020,6,"[10752, 18, 36, 28]",18000000.0,2133452.0,123,21526
5817,656690,The Social Dilemma,7.486,2020,1,"[99, 18]",20500000.0,8119285.0,94,1074666
5818,614911,The Midnight Sky,5.75,2020,12,"[878, 18]",20500000.0,70018.0,118,1461
5819,594718,Sputnik,6.507,2020,9,"[878, 18, 27]",20500000.0,354023.0,113,1849086
5820,560044,The Willoughbys,7.05,2020,4,"[16, 35, 10751]",20500000.0,8119285.0,92,1046494
5821,761053,Gabriel's Inferno: Part III,8.4,2020,11,"[10749, 18]",20500000.0,8119285.0,105,935563
5822,617505,Hubie Halloween,5.942,2020,10,"[35, 9648, 27]",14000000.0,8119285.0,103,32593
5823,560144,Skylines,5.573,2020,10,"[878, 28]",70000000.0,8119285.0,113,128636
5824,664413,365 Days,7.056,2020,2,"[10749, 18]",20500000.0,9458590.0,116,88253
5825,550231,The Secret: Dare to Dream,7.289,2020,4,"[18, 10749]",21000000.0,3215636.0,107,17167
5826,475430,Artemis Fowl,5.601,2020,6,"[12, 14, 878, 10751, 28]",125000000.0,8119285.0,94,11181
5827,556678,Emma.,7.042,2020,2,"[35, 10749]",10000000.0,25200000.0,125,937147
5828,500840,I'm Thinking of Ending Things,6.589,2020,8,"[18, 14, 9648, 53]",20500000.0,8119285.0,135,202
5829,579583,The King of Staten Island,7.012,2020,7,"[35, 18]",35000000.0,2200000.0,137,41039
5830,556574,Hamilton,8.212,2020,7,"[36, 18]",20500000.0,8119285.0,160,1485823
5831,580175,Another Round,7.645,2020,9,"[35, 18]",5150000.0,21700000.0,117,4453
5832,608195,Ghosts of War,6.3,2020,7,"[27, 53, 10752, 14]",20500000.0,345289.0,94,20218
5833,575417,On the Rocks,6.116,2020,10,"[18, 35]",20500000.0,8119285.0,96,1769
5834,549294,Synchronic,6.333,2020,10,"[878, 18, 53, 27]",20500000.0,1019041.0,101,583479
5835,575604,The Call,7.544,2020,11,"[53, 9648, 878]",20500000.0,8119285.0,112,1943702
5836,582596,The Wrong Missy,6.146,2020,5,"[35, 10749]",20500000.0,8119285.0,90,996242
5837,663870,Riders of Justice,7.271,2020,11,"[28, 35, 18]",5300000.0,679505.0,116,1012
5838,585244,I Still Believe,7.61,2020,3,"[10402, 18, 10749]",12000000.0,16069730.0,115,844266
5839,502033,Sound of Metal,7.7,2020,11,"[18, 10402]",20500000.0,516520.0,120,1076793
5840,668742,Father There Is Only One 2,7.518,2020,7,"[35, 10751]",4000000.0,14871307.0,96,10847
5841,449756,The Postcard Killings,6.427,2020,3,"[18, 53]",20500000.0,8119285.0,101,20028
5842,692969,Cadaver,5.599,2020,10,"[18, 27, 53]",20500000.0,8119285.0,86,1330852
5843,621870,Secret Society of Second Born Royals,6.696,2020,9,"[28, 12, 35, 14]",20500000.0,8119285.0,97,62773
5844,596161,Let Him Go,6.823,2020,11,"[18, 53, 80, 37]",21000000.0,7997460.0,114,56789
5845,508570,The One and Only Ivan,7.4,2020,8,"[10751, 35, 18]",20500000.0,8119285.0,93,1096867
5846,612706,Work It,7.583,2020,8,"[35, 10402]",20500000.0,8119285.0,93,1405645
5847,592984,Hillbilly Elegy,6.742,2020,11,[18],20500000.0,8119285.0,117,6159
5848,539181,Relic,6.059,2020,7,"[27, 9648, 53]",20500000.0,2902552.0,89,1661916
5849,587496,The Rental,5.543,2020,7,"[27, 9648, 53]",20500000.0,4296804.0,88,54697
5850,653601,Horse Girl,5.629,2020,1,[18],20500000.0,8119285.0,104,17884
5851,501979,Bill & Ted Face the Music,5.912,2020,8,"[35, 878, 12]",25000000.0,6300000.0,91,15002
5852,627290,Antebellum,6.28,2020,9,[27],15000000.0,7060384.0,105,2399829
5853,662546,Godmothered,6.782,2020,12,"[10751, 14, 35]",20500000.0,8119285.0,113,9158
5854,641662,Pieces of a Woman,7.034,2020,12,[18],20500000.0,8119285.0,127,56206
5855,602211,Fatman,5.539,2020,10,"[28, 35, 14]",20000000.0,1651413.0,100,1059588
5856,707886,Feel the Beat,7.594,2020,6,"[35, 10402, 18]",20500000.0,8119285.0,107,55898
5857,658760,Isi & Ossi,6.944,2020,2,"[10749, 35]",20500000.0,8119285.0,113,1135166
5858,651070,A Fall from Grace,7.032,2020,1,"[18, 53, 9648]",20500000.0,8119285.0,120,80602
5859,682110,My Octopus Teacher,7.877,2020,9,[99],20500000.0,8119285.0,85,1688115
5860,681019,Nobody Sleeps in the Woods Tonight,5.264,2020,3,"[35, 27]",20500000.0,8119285.0,102,1673501
5861,773655,Death to 2020,6.505,2020,12,[35],20500000.0,8119285.0,71,1277101
5862,587792,Palm Springs,7.333,2020,7,"[35, 10749, 878]",5000000.0,164000.0,90,1704882
5863,726208,Don't Listen,6.51,2020,7,"[18, 27, 53]",20500000.0,443458.0,98,1720199
5864,474764,The Lodge,6.116,2020,1,"[18, 27, 53]",20500000.0,2679585.0,108,40509
5865,718444,Rogue,5.601,2020,8,"[28, 12]",20500000.0,139757.0,106,69593
5866,643882,The Princess Switch: Switched Again,6.849,2020,11,"[10751, 10749, 35]",10000000.0,8119285.0,97,182892
5867,492611,The Turning,5.766,2020,1,"[27, 53]",14000000.0,19428166.0,94,98521
5868,609242,The Heist of the Century,7.787,2020,1,"[35, 53, 80]",20500000.0,7627100.0,114,567536
5869,639798,32 Malasana Street,6.472,2020,1,"[18, 27]",20500000.0,8119285.0,105,1485396
5870,528085,2067,5.318,2020,10,"[878, 53]",20500000.0,8119285.0,114,1505073
5871,644090,"Love, Guaranteed",6.402,2020,9,"[10749, 35]",20500000.0,8119285.0,91,16837
5872,659959,Summer of 85,7.384,2020,7,"[10749, 18]",6900000.0,3600000.0,101,4387
5873,614560,Mank,6.7,2020,11,"[18, 36]",25000000.0,122252.0,132,7467
5874,708336,Return of the Tooth Fairy,6.473,2020,6,[27],20500000.0,8119285.0,91,1673449
5875,531454,Eurovision Song Contest: The Story of Fire Saga,6.426,2020,6,"[35, 10402]",20500000.0,8119285.0,123,42994
5876,636565,Rose Island,7.047,2020,12,"[35, 12]",8000000.0,8119285.0,120,1314015
5877,581032,News of the World,6.969,2020,12,"[18, 37, 12]",38000000.0,12700000.0,118,25598
5878,571384,Come Play,6.425,2020,10,"[27, 9648, 53]",9000000.0,8119285.0,96,131873
5879,689723,Dangerous Lies,6.277,2020,4,[53],20500000.0,8119285.0,96,225586
5880,615667,Ma Rainey's Black Bottom,6.672,2020,11,"[18, 10402]",20500000.0,8119285.0,94,5369
5881,586461,Swallow,6.64,2020,1,"[18, 53, 27]",20500000.0,274674.0,96,939502
5882,701175,The Paramedic,6.051,2020,9,"[53, 27]",20500000.0,8119285.0,94,589111
5883,661914,One Night in Miami...,7.045,2020,12,[18],20500000.0,8119285.0,114,9788
5884,611213,The Prom,6.139,2020,12,"[10749, 35]",20500000.0,187432.0,132,52779
5885,706503,Lost Bullet,6.59,2020,6,"[28, 53, 80]",20500000.0,8119285.0,92,1188208
5886,624808,Love Wedding Repeat,5.637,2020,4,"[35, 10749]",20500000.0,8119285.0,100,22807
5887,652483,Airplane Mode,6.276,2020,1,"[35, 18, 10749]",20500000.0,8119285.0,96,592438
5888,653567,Miss Americana,7.932,2020,1,"[99, 10402]",20500000.0,8119285.0,85,1140436
5889,696374,Gabriel's Inferno,8.431,2020,5,"[10749, 18]",20500000.0,8119285.0,122,935563
5890,630566,Clouds,8.256,2020,10,"[10402, 18, 10749]",20500000.0,8119285.0,121,88675
5891,604578,Spontaneous,6.865,2020,10,"[35, 27]",20500000.0,8119285.0,102,1295292
5892,480857,Radioactive,6.616,2020,3,"[18, 10749, 36]",20500000.0,3507755.0,111,20659
5893,630220,18 Presents,7.451,2020,1,"[18, 10751]",2500000.0,3486375.0,110,239940
5894,671039,Rogue City,5.877,2020,10,"[80, 53, 28, 18]",20500000.0,8119285.0,116,52342
5895,505379,Rebecca,6.298,2020,10,"[10749, 18, 9648, 53]",20500000.0,8119285.0,123,137467
5896,597219,The Half of It,7.1,2020,5,"[35, 10749, 18]",20500000.0,8119285.0,104,84461
5897,743601,American Murder: The Family Next Door,7.305,2020,9,[99],20500000.0,8119285.0,83,2163600
5898,651881,Bye Bye Morons,7.244,2020,10,"[35, 18]",9700000.0,16955173.0,87,14606
5899,694234,Under the Riccione Sun,6.194,2020,7,"[35, 10749]",3000000.0,8119285.0,102,2159128
5900,605804,The Wretched,6.077,2020,3,"[27, 9648, 53]",20500000.0,3758846.0,95,585785
5901,614292,Bad Tales,6.778,2020,6,[18],20500000.0,8119285.0,98,1664304
5902,382748,Stargirl,7.446,2020,3,"[35, 18, 10749, 10751]",20500000.0,8119285.0,107,1421414
5903,667869,The Life Ahead,6.737,2020,11,[18],20500000.0,8119285.0,94,588887
5904,656563,Rich in Love,7.738,2020,4,"[10749, 35]",20500000.0,8119285.0,104,1533252
5905,575774,His House,6.413,2020,1,"[27, 53]",20500000.0,8119285.0,93,1774456
5906,567970,Lost Girls,6.082,2020,1,"[18, 9648, 53, 36]",20500000.0,8119285.0,95,96199
5907,339095,The Last Days of American Crime,6.558,2020,6,"[28, 80, 53]",20500000.0,8119285.0,149,75035
