,id,title,vote_average,year,month,genre_ids,budget,revenue,runtime,director_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western
5658,620725,Jexi,6.822,2019,10,[35],5000000.0,9341824.0,84,52114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,548473,Color Out of Space,6.028,2019,9,"[27, 878, 9648, 53]",6000000.0,1023510.0,111,42175,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5660,449563,Isn't It Romantic,6.217,2019,2,"[35, 14, 10749]",31000000.0,48800000.0,89,222470,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5661,403300,A Hidden Life,7.131,2019,12,"[18, 10752, 36]",9000000.0,4600000.0,174,30715,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5662,575452,The Traitor,7.675,2019,5,"[18, 80, 53]",,,151,105866,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5663,509585,7500,6.142,2019,12,"[18, 53, 28]",,,94,1529110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5664,483202,Eli,6.021,2019,10,[27],,,98,1911436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5665,531503,Point Blank,6.026,2019,7,"[28, 53]",,,86,84335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5666,463684,Velvet Buzzsaw,5.362,2019,2,"[53, 9648, 27]",21000000.0,,113,57113,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5667,536869,Cats,4.123,2019,12,"[14, 35, 18]",95000000.0,77276321.0,110,70500,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5668,505436,Serial (Bad) Weddings 2,5.9,2019,1,[35],18500000.0,87761857.0,99,225142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,512263,Honey Boy,7.11,2019,9,[18],3500000.0,3400977.0,94,930012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5670,502416,Ma,5.824,2019,5,"[27, 53]",5000000.0,51749995.0,99,55789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5671,565743,The Vast of Night,6.559,2019,6,"[18, 9648, 878, 53]",,,91,2186238,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
5672,458253,Missing Link,7.0,2019,4,"[10751, 16, 35, 12, 14]",100000000.0,26565710.0,95,154705,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5673,549053,Last Christmas,7.245,2019,11,"[35, 10749]",30000000.0,121600000.0,102,116805,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5674,587693,A Christmas Prince: The Royal Baby,6.28,2019,12,"[10749, 10751]",,,84,79656,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5675,517909,The Laundromat,6.003,2019,9,"[18, 80, 35]",,,96,1884,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5676,484437,The Hole in the Ground,5.6,2019,3,[27],,3373474.0,90,1398631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5677,469274,Nicky Larson and the Cupid's Perfume,6.531,2019,2,"[12, 35]",,14702744.0,91,1186076,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,491283,Judy,6.72,2019,9,"[18, 36, 10402]",10000000.0,38981322.0,118,150098,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5679,468224,Tolkien,6.966,2019,5,"[10752, 18, 10749]",20000000.0,8654322.0,112,88857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5680,575776,Saint Maud,6.577,2019,12,"[18, 27, 9648]",,1640866.0,85,2219327,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5681,480001,The Art of Self-Defense,6.556,2019,7,"[35, 53]",1800000.0,2400000.0,104,1198724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5682,460321,Close,5.823,2019,1,"[28, 12, 53]",,,95,1404799,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5683,465003,The Red Sea Diving Resort,6.8,2019,7,"[18, 53, 36]",,,130,60099,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5684,515248,Someone Great,6.37,2019,4,"[35, 10749]",,,92,1721377,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5685,505948,I Am Mother,6.689,2019,6,"[878, 53]",,643593.0,114,1980616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5686,565179,The First King,7.114,2019,1,"[36, 18]",8000000.0,2440478.0,123,1108174,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5687,291984,The Death & Life of John F. Donovan,6.896,2019,3,[18],35000000.0,,127,143593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5688,449459,The Vanishing,5.733,2019,1,"[53, 9648]",,,108,6155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5689,446159,Bacurau,7.683,2019,8,"[9648, 37, 53]",,,131,1016214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5690,502292,The Last Summer,6.0,2019,5,"[10749, 35]",,,109,140151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5691,567860,Fyre,6.915,2019,1,[99],,,98,31654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5692,503125,Little Monsters,6.556,2019,8,"[27, 35]",,,94,166754,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5693,295151,Let It Snow,6.087,2019,11,"[10749, 35]",,,93,1140583,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5694,449924,Ip Man 4: The Finale,7.267,2019,12,"[28, 18, 36]",52000000.0,239000000.0,107,63571,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5695,582607,See You Yesterday,5.591,2019,5,"[878, 18, 12, 80, 28]",,,86,2036105,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5696,513576,Always Be My Maybe,6.644,2019,5,"[10749, 35]",,,102,1224454,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5697,531438,Holiday in the Wild,6.506,2019,11,"[10749, 35]",,,85,5917,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5698,586940,I Lost My Body,7.491,2019,11,"[16, 18, 14]",,,81,550481,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5699,587301,School Life,6.908,2019,8,"[18, 35]",,,111,1186858,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5700,405177,"Where'd You Go, Bernadette",6.635,2019,8,"[35, 18]",20000000.0,11025353.0,109,564,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5701,579245,The Specials,7.844,2019,10,"[35, 18]",,,114,84425,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5702,508791,The Sun Is Also a Star,6.974,2019,5,"[10749, 18]",9000000.0,6800000.0,100,45419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5703,549559,Apollo 11,7.847,2019,3,"[99, 36, 18]",,,93,1323992,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5704,522369,Sorry We Missed You,7.381,2019,10,[18],,8766149.0,101,15488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5705,623195,Falling Inn Love,6.5,2019,8,"[10749, 35]",,,98,11873,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5706,454467,Noelle,6.594,2019,11,"[10751, 35, 14]",,,100,18323,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5707,611207,The Knight Before Christmas,6.419,2019,11,"[35, 10749]",,,92,1224778,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5708,542830,Little White Lies 2,6.657,2019,5,"[35, 18]",,,135,19866,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5709,505423,Wounds,4.0,2019,1,"[27, 9648, 53]",,,94,1262867,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5710,570131,Love at Second Sight,7.052,2019,1,"[35, 18, 10749, 14]",7950000.0,,117,1119418,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5711,551808,Black Christmas,4.581,2019,12,"[27, 9648, 53]",5000000.0,18500000.0,92,1031943,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5712,596054,Heroic Losers,7.6,2019,8,"[35, 53]",,7364054.0,116,81157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5713,509364,By the Grace of God,7.155,2019,2,[18],,,137,4387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5714,528888,Dolemite Is My Name,7.004,2019,10,"[18, 35, 36]",,,118,53267,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5715,584962,Between Two Ferns: The Movie,5.971,2019,9,[35],,,82,162371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,582873,Martin Eden,7.009,2019,9,"[10749, 18]",3800000.0,1681545.0,129,149265,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5717,582883,Deerskin,6.448,2019,6,"[35, 27]",,1686700.0,77,133398,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5718,399121,An Officer and a Spy,7.079,2019,9,"[36, 18, 53]",25300000.0,18878646.0,132,3556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5719,583268,"Someone, Somewhere",6.4,2019,9,"[18, 10749, 35]",,,110,17520,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5720,475303,A Rainy Day in New York,6.5,2019,7,"[35, 10749]",25000000.0,23800000.0,92,1243,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5721,635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.233,2020,10,"[28, 16, 12, 14, 53]",15800000.0,503100000.0,117,1283010,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5722,454626,Sonic the Hedgehog,7.333,2020,2,"[28, 878, 35, 10751]",85000000.0,319700000.0,99,93364,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5723,508442,Soul,8.137,2020,12,"[16, 10751, 35, 14]",150000000.0,121500000.0,101,12890,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5724,613504,After We Collided,7.196,2020,9,"[10749, 18]",14000000.0,48000000.0,105,11873,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5725,529203,The Croods: A New Age,7.496,2020,11,"[16, 10751, 12, 14, 35]",65000000.0,215905815.0,95,1450348,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5726,664767,Mortal Kombat Legends: Scorpion's Revenge,8.108,2020,4,"[16, 28, 14]",,,80,204553,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5727,400160,The SpongeBob Movie: Sponge on the Run,7.496,2020,8,"[10751, 16, 14, 12, 35]",60000000.0,4700000.0,95,49903,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5728,38700,Bad Boys for Life,7.1,2020,1,"[53, 28, 80]",90000000.0,426500000.0,124,1399841,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5729,464052,Wonder Woman 1984,6.457,2020,12,"[28, 12, 14]",200000000.0,169601036.0,151,6884,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5730,446893,Trolls World Tour,7.326,2020,3,"[10751, 16, 35, 14, 12, 10402]",90000000.0,49276818.0,90,118489,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5731,522627,The Gentlemen,7.677,2020,1,"[28, 80, 35]",22000000.0,115171795.0,113,956,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,524047,Greenland,7.14,2020,7,"[28, 53, 18]",34000000.0,52300000.0,120,76422,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5733,577922,Tenet,7.183,2020,8,"[28, 53, 878]",205000000.0,365304105.0,150,525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5734,337401,Mulan,6.886,2020,9,"[12, 14, 18, 28]",200000000.0,69965374.0,115,15287,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5735,531219,Roald Dahl's The Witches,6.371,2020,10,"[10751, 35, 14]",,29303571.0,106,24,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5736,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.943,2020,2,"[28, 80]",75000000.0,205372791.0,109,1936668,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,385103,Scoob!,7.081,2020,7,"[16, 35, 10751, 9648]",90000000.0,28600000.0,93,23683,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5738,546121,Run,7.279,2020,11,"[53, 27, 18]",1700000.0,5184368.0,90,1932296,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5739,545609,Extraction,7.3,2020,4,"[28, 53]",65000000.0,,116,1120883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5740,514207,Invasion,6.928,2020,1,"[878, 18, 28]",8819200.0,32104054.0,129,80999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5741,667520,A Whisker Away,7.896,2020,6,"[16, 18, 10749, 14]",,,104,106577,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5742,516486,Greyhound,7.408,2020,7,"[10752, 28, 18]",50300000.0,,91,58292,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5743,443791,Underwater,6.284,2020,1,"[27, 878, 28, 12]",50000000.0,40882928.0,95,125324,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5744,447362,Life in a Year,8.282,2020,11,"[18, 10749]",,,107,586154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5745,677638,We Bare Bears: The Movie,7.8,2020,6,"[16, 12, 10751, 35, 10770]",,,69,1491592,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5746,660982,American Pie Presents: Girls' Rules,6.161,2020,10,[35],,,95,37021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,338762,Bloodshot,6.742,2020,3,"[28, 878, 12]",42000000.0,39861118.0,110,1773871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5748,458576,Monster Hunter,6.609,2020,12,"[28, 14, 12]",60000000.0,42145959.0,104,4014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5749,539885,Ava,5.804,2020,7,"[28, 53, 80]",,2987741.0,96,55789,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5750,340102,The New Mutants,6.121,2020,4,"[878, 27, 28, 9648, 12]",67000000.0,49169594.0,94,1053420,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5751,581600,Spenser Confidential,6.533,2020,3,"[35, 28, 53]",,,110,36602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5752,581392,Peninsula,6.764,2020,7,"[27, 12, 28, 53]",17000000.0,42698327.0,115,939147,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5753,600354,The Father,8.139,2020,12,[18],6000000.0,21029340.0,96,1150548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5754,618344,Justice League Dark: Apokolips War,8.245,2020,5,"[16, 28, 878]",,,90,1637776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5755,481848,The Call of the Wild,7.568,2020,2,"[12, 10751, 18]",109000000.0,111200000.0,100,66193,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5756,514847,The Hunt,6.646,2020,3,"[28, 53, 27]",14000000.0,10550350.0,90,79434,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5757,615677,We Can Be Heroes,6.062,2020,12,"[10751, 28, 14, 35]",,,97,2294,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5758,508439,Onward,7.7,2020,2,"[10751, 16, 12, 35, 14]",200000000.0,141940042.0,103,225976,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5759,755812,"Miraculous World: New York, United HeroeZ",8.138,2020,9,"[16, 10770, 14, 28]",,,61,1565301,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5760,583083,The Kissing Booth 2,7.678,2020,7,"[35, 10749]",,,132,1066705,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5761,615665,Holidate,7.038,2020,10,"[35, 10749]",,,104,61175,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5762,509635,Alone,6.311,2020,9,"[53, 27]",,,98,62941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5763,740985,Borat Subsequent Moviefilm,6.469,2020,10,[35],,,96,147113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,582014,Promising Young Woman,7.442,2020,12,"[53, 80, 18]",10000000.0,20379604.0,113,1252934,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5765,514593,You Should Have Left,5.992,2020,6,"[27, 53]",,,93,508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5766,448119,Dolittle,6.623,2020,1,"[10751, 35, 14, 12]",175000000.0,251410631.0,101,2945,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5767,547016,The Old Guard,7.155,2020,7,"[28, 14]",70000000.0,,125,71947,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5768,614696,#Alive,7.3,2020,6,"[27, 28, 12, 53]",6300000.0,13416285.0,98,2359485,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5769,603119,The Silencing,6.482,2020,7,"[53, 28]",,,93,1489560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5770,590223,Love and Monsters,7.32,2020,10,"[35, 28, 12, 878]",30000000.0,1122066.0,109,1851294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5771,539537,Fantasy Island,5.818,2020,2,"[27, 14, 12, 9648]",7000000.0,49500000.0,109,55075,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5772,721625,Songbird,6.266,2020,12,"[53, 10749, 18, 9648]",,620836.0,85,62342,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5773,542224,Gretel & Hansel,5.978,2020,1,"[14, 27, 9648]",5000000.0,22304357.0,87,90609,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5774,441130,Wolfwalkers,8.208,2020,10,"[16, 10751, 12, 14]",12000000.0,1266570.0,103,96676,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5775,570670,The Invisible Man,7.117,2020,2,"[53, 878, 27]",7000000.0,144500000.0,124,2128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5776,675327,Shadow in the Cloud,5.827,2020,12,"[27, 28, 10752]",,1054290.0,83,1123897,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5777,590706,Jiu Jitsu,4.859,2020,11,"[28, 878, 14]",23000000.0,99924.0,102,41355,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5778,654028,The Christmas Chronicles: Part Two,6.48,2020,11,"[10751, 14, 12, 35]",,,112,10965,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5779,502425,Escape from Pretoria,7.2,2020,3,"[18, 36, 53]",,2431995.0,102,2606846,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5780,499932,The Devil All the Time,7.214,2020,9,"[80, 18, 53]",,,138,56369,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5781,523781,Words on Bathroom Walls,7.843,2020,8,"[18, 10749]",,,111,109857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5782,560050,Over the Moon,7.213,2020,10,"[16, 12, 10751, 14]",,,100,139474,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5783,529485,The Way Back,6.62,2020,3,[18],23000000.0,14590514.0,107,77003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5784,627725,The Banker,7.608,2020,3,[18],,,120,1921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5785,581859,Da 5 Bloods,6.52,2020,6,"[10752, 18]",45000000.0,,156,5281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5786,551804,Freaky,6.573,2020,11,"[35, 27, 53]",5000000.0,15100000.0,102,54248,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5787,606234,Archive,6.232,2020,8,"[878, 18, 14, 53]",,243279.0,109,1528985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5788,651571,Breach,4.237,2020,12,"[878, 28, 27]",,39328.0,92,146836,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5789,623491,The Babysitter: Killer Queen,6.352,2020,9,"[35, 27]",,,101,36425,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5790,553604,Honest Thief,6.517,2020,9,"[53, 28, 80]",,31220247.0,99,206574,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5791,526007,The Night Clerk,6.208,2020,2,"[53, 80, 18]",,,90,21136,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5792,457335,Guns Akimbo,6.448,2020,2,"[28, 35]",,835102.0,95,1422673,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,590995,The Craft: Legacy,6.121,2020,10,"[27, 18, 14]",18000000.0,2300000.0,94,82885,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5794,565426,To All the Boys: P.S. I Still Love You,6.854,2020,2,"[10749, 35]",,,102,63099,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5795,497582,Enola Holmes,7.294,2020,9,"[12, 9648, 80]",21000000.0,,123,173847,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5796,526019,Like a Boss,6.3,2020,1,[35],29000000.0,26900000.0,83,61069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,520172,Happiest Season,7.278,2020,11,"[10749, 35]",,1401954.0,102,20387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5798,605116,Project Power,6.467,2020,8,"[28, 80, 878]",,,113,142272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5799,522241,The Courier,7.039,2020,1,"[53, 36, 18]",,26000000.0,112,1539858,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5800,625568,Unhinged,6.5,2020,7,"[28, 53]",33000000.0,39238300.0,90,126910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5801,435615,Possessor,6.382,2020,10,"[27, 53, 878]",2500000.0,911000.0,104,1081445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5802,738646,Operation Christmas Drop,6.428,2020,11,"[35, 10751, 10749, 10770]",,,95,1214381,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5803,618355,Superman: Red Son,7.151,2020,2,"[878, 16, 28]",,,84,90367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5804,342470,All the Bright Places,7.657,2020,2,"[10749, 18]",,,108,932759,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5805,621013,Chemical Hearts,7.359,2020,8,"[18, 10749]",,,93,237855,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5806,602147,Inheritance,6.245,2020,4,"[18, 9648, 53]",,,110,1585062,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5807,568467,Ammonite,7.018,2020,11,"[10749, 18]",,1396905.0,118,192852,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5808,555974,Brahms: The Boy II,5.957,2020,2,"[27, 9648, 53]",10000000.0,20311536.0,86,62768,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5809,556984,The Trial of the Chicago 7,7.716,2020,9,"[18, 36]",35000000.0,107423.0,130,13520,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5810,521034,The Secret Garden,6.4,2020,7,"[10751, 14, 18]",,889816.0,99,176484,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5811,516632,The Empty Man,6.128,2020,10,"[27, 9648, 53]",16000000.0,4796993.0,137,7476,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5812,592834,My Spy,6.86,2020,1,"[10751, 28, 35]",18000000.0,10500000.0,99,13426,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5813,466622,The Rhythm Section,5.515,2020,1,"[28, 53]",50000000.0,5989583.0,109,67356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5814,710356,2 Hearts,7.399,2020,10,"[10749, 18]",,,100,57154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5815,425001,The War with Grandpa,6.407,2020,8,"[35, 10751]",18000000.0,43387445.0,98,49903,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5816,531876,The Outpost,6.875,2020,6,"[10752, 18, 36, 28]",18000000.0,2133452.0,123,21526,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5817,656690,The Social Dilemma,7.486,2020,1,"[99, 18]",,,94,1074666,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5818,614911,The Midnight Sky,5.75,2020,12,"[878, 18]",,70018.0,118,1461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5819,594718,Sputnik,6.507,2020,9,"[878, 18, 27]",,354023.0,113,1849086,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5820,560044,The Willoughbys,7.05,2020,4,"[16, 35, 10751]",,,92,1046494,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5821,761053,Gabriel's Inferno: Part III,8.4,2020,11,"[10749, 18]",,,105,935563,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5822,617505,Hubie Halloween,5.942,2020,10,"[35, 9648, 27]",14000000.0,,103,32593,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5823,560144,Skylines,5.573,2020,10,"[878, 28]",70000000.0,,113,128636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5824,664413,365 Days,7.056,2020,2,"[10749, 18]",,9458590.0,116,88253,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5825,550231,The Secret: Dare to Dream,7.289,2020,4,"[18, 10749]",21000000.0,3215636.0,107,17167,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
